"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;13553470,78     ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;4412380,03      ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;3281655,63      ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;1230620,84      ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;1   ;0   ;0  ;8995224,27      ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;2   ;0   ;0  ;1613774,41      ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;1   ;0  ;1909574,25      ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;2   ;1  ;716090,36       ;2   ;2024  ;1   ;3   ;2024  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;3029963,00      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;24311979,45     ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;4593996,77      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;5087303,94      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;1951089,95      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;7   ;0   ;0  ;1900,00         ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;1   ;0   ;0  ;2187295,95      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;2   ;0   ;0  ;115417,77       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;1   ;0  ;414488,74       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;2   ;1  ;155433,28       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;2732235,00      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;42653747,21     ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;6563320,22      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;8858892,42      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;3322084,73      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;1   ;0   ;0  ;3634028,33      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;2   ;0   ;0  ;26129,96        ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;1   ;0  ;658828,58       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;2   ;1  ;247060,72       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";16  ;0   ;0   ;1   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;3631701,00      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;8963616,35      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;2160055,04      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;2002148,28      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;750805,61       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;1   ;0   ;0  ;,08             ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;2   ;1  ;,01             ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;3   ;1   ;0   ;0  ;1280779,16      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;3   ;3   ;1   ;0  ;230540,24       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;3   ;3   ;2   ;1  ;86452,57        ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;1   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;1024281,00      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;2   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;2529445,83      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;2   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;436652,42       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;2   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;533897,76       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;2   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;200211,67       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;2   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;143304,00       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;3   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;3856604,10      ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;3   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;853951,09       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;3   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;847854,88       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;3   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;317945,57       ;2   ;2024  ;1   ;3   ;2024  ;1    
"COT";17  ;0   ;0   ;3   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;297210,00       ;2   ;2024  ;1   ;3   ;2024  ;1    
"C35";1   ;0   ;0   ;1   ;"00";353  ;1   ;1   ;1   ;0   ;0  ;51229,36        ;2   ;2024  ;1   ;3   ;2024  ;1    
"C35";1   ;0   ;0   ;1   ;"00";353  ;1   ;1   ;6   ;1   ;0  ;9221,29         ;2   ;2024  ;1   ;3   ;2024  ;1    
"C35";1   ;0   ;0   ;1   ;"00";353  ;1   ;1   ;6   ;2   ;1  ;3457,98         ;2   ;2024  ;1   ;3   ;2024  ;1    
"C35";16  ;0   ;0   ;1   ;"00";353  ;1   ;1   ;1   ;0   ;0  ;463950,26       ;2   ;2024  ;1   ;3   ;2024  ;1    
"C35";16  ;0   ;0   ;1   ;"00";353  ;1   ;1   ;6   ;1   ;0  ;83511,12        ;2   ;2024  ;1   ;3   ;2024  ;1    
