"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;7715537,33      ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;2728439,04      ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;1910019,96      ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;716257,48       ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;1   ;0   ;0  ;5598276,85      ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;2   ;0   ;0  ;929885,92       ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;1   ;0  ;1175069,34      ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;2   ;1  ;440651,00       ;8   ;2023  ;30  ;8   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;587931,00       ;8   ;2023  ;30  ;8   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;14669425,15     ;8   ;2023  ;30  ;8   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;2552030,55      ;8   ;2023  ;30  ;8   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;4   ;0   ;0  ;62889,81        ;8   ;2023  ;30  ;8   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;3110957,16      ;8   ;2023  ;30  ;8   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;1166608,92      ;8   ;2023  ;30  ;8   ;2023  ;1    
